transaction_id,property_id,buyer_entity_id,buyer_name,buyer_type,buyer_pan_hash,buyer_incorporation_age_days,seller_entity_id,seller_name,seller_pan_hash,fair_value,declared_value,cash_component_pct,holding_period_days,financing_type,is_ring_txn,aml_flag,pattern_types,buyer_txn_count,undervaluation_pct,value_deviation_pct,is_rapid_flip,is_shell_pattern,anomaly_score,in_detected_ring
700115,100115,9772,Alpine Enterprises LLP,Pvt Ltd Company,PAN009772,3165.0,30337,Neha Menon,PAN030337,30118842.0,30985657.0,0.7,3316,NBFC Loan,0,0,none,1,-2.877982493483647,2.877982493483647,0,0,0.46679971322493813,0
700116,100116,26312,Cascade Enterprises Pvt Ltd,Pvt Ltd Company,PAN026312,814.0,30189,Amit Gupta,PAN030189,57692182.0,56736340.0,2.0,3910,Mixed,0,0,none,1,1.656796409607111,-1.656796409607111,0,0,0.46113873152809,0
700117,100117,16483,Priya Reddy,Individual,PAN016483,,6017,Zenith Trading LLP,PAN006017,33786793.0,34260965.0,5.2,2260,Self-funded,0,0,none,1,-1.40342411308466,1.40342411308466,0,0,0.4075437275633659,0
700118,100118,33193,Pooja Desai,Individual,PAN033193,,28837,Sunrise Infra Pvt Ltd,PAN028837,26934544.0,27710487.0,3.2,3286,NBFC Loan,0,0,none,1,-2.880846989650168,2.880846989650168,0,0,0.41540391411192196,0
700119,100119,4493,Vertex Realty Pvt Ltd,Pvt Ltd Company,PAN004493,285.0,20743,Neha Desai,PAN020743,10799040.0,10866593.0,0.0,3712,Mixed,0,0,none,1,-0.6255463448602839,0.6255463448602839,0,0,0.47272309350514163,0
700120,100120,27765,Ajay Patel,NRI Individual,PAN027765,1244.0,5738,Pooja Menon,PAN005738,28117692.0,30412900.0,0.0,1470,Bank Loan,0,0,none,1,-8.162860593252107,8.162860593252107,0,0,0.45297364231638343,0
700121,100121,1909,Sneha Patel,Individual,PAN001909,,5728,Pinnacle Trading LLP,PAN005728,21402939.0,20418645.0,2.9,3314,Bank Loan,0,0,none,2,4.598873080000836,-4.598873080000836,0,0,0.4265269958123247,0
700122,100122,10504,Priya Menon,Individual,PAN010504,,14474,Arjun Reddy,PAN014474,68377133.0,70919150.0,0.7,3826,Bank Loan,0,0,none,1,-3.717641978349692,3.717641978349692,0,0,0.4227955702649433,0
700123,100123,32862,Meridian Infra LLP,LLP,PAN032862,3905.0,29780,Sneha Desai,PAN029780,16148907.0,15916431.0,8.4,1818,Bank Loan,0,0,none,2,1.4395773039005055,-1.4395773039005055,0,0,0.450693016236413,0
700124,100124,20501,Rohan Pillai,Individual,PAN020501,,28504,Anjali Menon,PAN028504,34059703.0,32528944.0,0.4,62,Bank Loan,0,0,none,1,4.4943404233442665,-4.4943404233442665,1,0,0.5048183803831328,0
700125,100125,27605,Crestline Trading LLP,LLP,PAN027605,462.0,13313,Priya Kulkarni,PAN013313,10750867.0,11058776.0,2.4,3454,NBFC Loan,0,1,none,1,-2.864038779384025,2.864038779384025,0,0,0.4396286506280693,0
700126,100126,3405,Summit Trading LLP,LLP,PAN003405,2760.0,14669,Sneha Pillai,PAN014669,10090301.0,10206049.0,4.6,3321,Bank Loan,0,0,none,1,-1.1471213792333843,1.1471213792333843,0,0,0.4121480630934691,0
700127,100127,15417,Novus Realty Pvt Ltd,LLP,PAN015417,3397.0,19675,Karan Iyer,PAN019675,25968314.0,31939900.0,2.7,70,Bank Loan,0,1,rapid_flip,1,-22.995663099267823,22.995663099267823,1,0,0.5437290598510617,0
700128,100128,33324,Meera Pillai,Individual,PAN033324,,25478,Novus Realty Pvt Ltd,PAN025478,64822202.0,62500202.0,3.1,1828,Mixed,0,0,none,1,3.582106019786245,-3.582106019786245,0,0,0.39102462499964935,0
700129,100129,17415,Sunrise Realty LLP,LLP,PAN017415,1808.0,6396,Anjali Patel,PAN006396,39300331.0,39160458.0,5.9,1533,Bank Loan,0,0,none,1,0.3559079438796584,-0.3559079438796584,0,0,0.40506891552551433,0
700130,100130,17042,Anjali Pillai,Individual,PAN017042,,7761,Summit Consultancy Pvt Ltd,PAN007761,38748776.0,37004284.0,0.2,416,Bank Loan,0,0,none,1,4.50205704562126,-4.50205704562126,0,0,0.4244076333624809,0
700131,100131,17729,Anjali Reddy,Individual,PAN017729,,20979,Divya Nair,PAN020979,46432965.0,46970622.0,5.3,1219,Self-funded,0,0,none,1,-1.1579208865942547,1.1579208865942547,0,0,0.4107922834506504,0
700132,100132,2312,Priya Desai,Individual,PAN002312,,3001,Zenith Realty LLP,PAN003001,27911246.0,29167463.0,2.0,3324,Bank Loan,0,0,none,1,-4.500755716889171,4.500755716889171,0,0,0.3980748950124131,0
700133,100133,24239,Amit Rao,Individual,PAN024239,,2766,Karan Desai,PAN002766,35464866.0,36569439.0,2.7,537,Self-funded,0,1,none,1,-3.114555684490673,3.114555684490673,0,0,0.4275567279348237,0
700134,100134,27567,Suresh Sharma,Individual,PAN027567,,33113,Sneha Kulkarni,PAN033113,40806385.0,41468424.0,56.0,3159,Self-funded,0,1,high_cash,2,-1.6223907116496596,1.6223907116496596,0,0,0.6175739970974907,0
700135,100135,24034,Summit Enterprises LLP,Pvt Ltd Company,PAN024034,202.0,28804,Sneha Nair,PAN028804,42682538.0,42524046.0,3.4,1965,Bank Loan,0,1,shell_entity_buyer,1,0.3713274969731182,-0.3713274969731182,0,1,0.5517212693949651,0
700136,100136,22465,Vertex Infra Pvt Ltd,Partnership Firm,PAN022465,581.0,32382,Divya Iyer,PAN032382,88881101.0,86490049.0,4.3,3395,Bank Loan,0,0,none,1,2.69016919581138,-2.69016919581138,0,0,0.43134719529074134,0
700137,100137,33016,Sneha Nair,Individual,PAN033016,,3196,Kavya Verma,PAN003196,16431054.0,16444076.0,3.1,1994,Bank Loan,0,0,none,1,-0.0792523717589875,0.0792523717589875,0,0,0.370998828367572,0
700138,100138,3990,Amit Nair,Individual,PAN003990,,20643,Kavya Rao,PAN020643,26272015.0,23925068.0,3.9,2978,Mixed,0,0,none,1,8.933258450103656,-8.933258450103656,0,0,0.42005258954676966,0
700139,100139,28804,Sneha Nair,Individual,PAN028804,,21572,Sneha Sharma,PAN021572,64957620.0,63785867.0,2.7,1234,Self-funded,0,0,none,1,1.8038730483044176,-1.8038730483044176,0,0,0.4035966904713688,0
700140,100140,5149,Meera Iyer,Individual,PAN005149,,10622,Amit Reddy,PAN010622,22328491.0,22064031.0,4.6,2089,Self-funded,0,0,none,2,1.184406057713439,-1.184406057713439,0,0,0.43598197477789424,0
700141,100141,8815,Novus Enterprises Pvt Ltd,LLP,PAN008815,2998.0,22300,Alpine Holdings LLP,PAN022300,129891014.0,132395203.0,4.6,1513,NBFC Loan,0,0,none,1,-1.9279155061488704,1.9279155061488704,0,0,0.4271741993330327,0
700142,100142,11180,Divya Patel,Individual,PAN011180,,25359,Meridian Enterprises Pvt Ltd,PAN025359,23562166.0,23027284.0,3.4,872,Self-funded,0,0,none,1,2.2700884120755283,-2.2700884120755283,0,0,0.4121809904408036,0
700143,100143,22890,Vikram Sharma,Individual,PAN022890,,7546,Rohan Gupta,PAN007546,82390663.0,82155485.0,3.2,2041,Bank Loan,0,0,none,1,0.2854425385556127,-0.2854425385556127,0,0,0.3710769890697327,0
700144,100144,30450,Novus Infra Pvt Ltd,LLP,PAN030450,3478.0,8542,Rahul Rao,PAN008542,29044665.0,27154152.0,4.7,3240,Self-funded,0,0,none,1,6.50898538509568,-6.50898538509568,0,0,0.44794479307182794,0
700145,100145,2621,Summit Enterprises Pvt Ltd,LLP,PAN002621,2795.0,15957,Sneha Iyer,PAN015957,123781300.0,132678918.0,0.7,1726,Mixed,0,0,none,1,-7.188176243099726,7.188176243099726,0,0,0.4503921799256467,0
700146,100146,3314,Priya Singh,Individual,PAN003314,,26585,Ajay Patel,PAN026585,10548886.0,10411947.0,2.7,52,Self-funded,0,0,none,1,1.298137073431261,-1.298137073431261,1,0,0.5136089214417275,0
700147,100147,23426,Horizon Consultancy LLP,Pvt Ltd Company,PAN023426,244.0,7620,Vikram Reddy,PAN007620,16366878.0,16985167.0,2.1,2727,NBFC Loan,0,1,shell_entity_buyer,2,-3.7776844184944736,3.7776844184944736,0,1,0.5853148601134268,0
700148,100148,23347,Anjali Kulkarni,Individual,PAN023347,,19284,Neha Gupta,PAN019284,21644244.0,19751796.0,37.7,3315,Bank Loan,0,1,high_cash,1,8.743423886738663,-8.743423886738663,0,0,0.5527725617373765,0
700149,100149,27849,Summit Holdings LLP,Pvt Ltd Company,PAN027849,3666.0,710,Kavya Joshi,PAN000710,104189483.0,72332716.0,4.1,3074,Mixed,0,1,undervaluation,1,30.57579909480883,-30.57579909480883,0,0,0.5214241354367858,0
700150,100150,34011,Pinnacle Consultancy LLP,LLP,PAN034011,46.0,34015,Crestline Realty Pvt Ltd,PAN034015,9566307.0,5452467.0,33.8,105,Bank Loan,1,1,circular_ring,25,43.00342859579982,-43.00342859579982,1,1,0.6759707798334558,1
700151,100151,15953,Amit Pillai,Individual,PAN015953,,7300,Sunrise Realty LLP,PAN007300,108927422.0,112997105.0,0.0,64,Bank Loan,0,0,none,1,-3.7361418504883,3.7361418504883,1,0,0.5059996212981366,0
700152,100152,11574,Anjali Iyer,Individual,PAN011574,,22056,Arjun Verma,PAN022056,22307251.0,23978130.0,3.0,532,Self-funded,0,0,none,2,-7.490295420085603,7.490295420085603,0,0,0.4765267252379798,0
700153,100153,18620,Divya Singh,Individual,PAN018620,,22450,Kavya Singh,PAN022450,101482164.0,102230971.0,5.3,52,Self-funded,0,0,none,1,-0.7378705483655236,0.7378705483655236,1,0,0.5244046344838389,0
700154,100154,8107,Karan Pillai,Individual,PAN008107,,10999,Sunrise Realty LLP,PAN010999,12287099.0,12462647.0,0.0,3265,NBFC Loan,0,0,none,1,-1.4287180399539383,1.4287180399539383,0,0,0.4277429576894222,0
700155,100155,2017,Arjun Pillai,Individual,PAN002017,,8918,Novus Realty LLP,PAN008918,35331212.0,36729546.0,2.8,1774,Bank Loan,0,0,none,1,-3.957786673154604,3.957786673154604,0,0,0.3801383454155279,0
700156,100156,13350,Meera Pillai,Individual,PAN013350,,21895,Horizon Holdings Pvt Ltd,PAN021895,69891551.0,63546344.0,3.3,2875,Self-funded,0,0,none,1,9.078646716539456,-9.078646716539456,0,0,0.4351977120080175,0
700157,100157,7494,Cascade Holdings Pvt Ltd,Pvt Ltd Company,PAN007494,3492.0,16531,Kavya Gupta,PAN016531,16873844.0,14481187.0,2.7,1978,Self-funded,0,1,undervaluation,1,14.179679508711828,-14.179679508711828,0,0,0.48615316259338864,0
700158,100158,13586,Amit Nair,Individual,PAN013586,,24630,Meera Rao,PAN024630,8749674.0,8581120.0,0.0,467,Mixed,0,0,none,1,1.926403200850683,-1.926403200850683,0,0,0.4298057343383114,0
700159,100159,22164,Suresh Nair,Individual,PAN022164,,24608,Arjun Gupta,PAN024608,23136675.0,24797004.0,0.6,3407,Bank Loan,0,0,none,2,-7.17617808090402,7.17617808090402,0,0,0.4671733478760206,0
700160,100160,33883,Anjali Patel,Individual,PAN033883,,14639,Novus Enterprises LLP,PAN014639,15777870.0,15391589.0,0.1,1852,Self-funded,0,0,none,1,2.448245548987284,-2.448245548987284,0,0,0.42100863995866167,0
700161,100161,11958,Zenith Ventures Pvt Ltd,Pvt Ltd Company,PAN011958,2827.0,14549,Orbis Realty LLP,PAN014549,14683930.0,14050676.0,4.8,883,Mixed,0,0,none,1,4.312564824267072,-4.312564824267072,0,0,0.4508098884602847,0
700162,100162,1393,Meera Singh,Individual,PAN001393,,23025,Novus Realty LLP,PAN023025,6713865.0,6925830.0,2.0,3881,Mixed,0,0,none,1,-3.157123355920919,3.157123355920919,0,0,0.4314488581230014,0
700163,100163,17384,Horizon Realty LLP,Pvt Ltd Company,PAN017384,1640.0,14295,Pinnacle Infra Pvt Ltd,PAN014295,39586829.0,38795640.0,0.9,2858,Mixed,0,0,none,1,1.998616762155918,-1.998616762155918,0,0,0.444603664702479,0
700164,100164,26842,Priya Verma,NRI Individual,PAN026842,798.0,7841,Divya Verma,PAN007841,5653062.0,5908998.0,4.0,827,NBFC Loan,0,0,none,1,-4.5273871045461735,4.5273871045461735,0,0,0.4433788601452656,0
700165,100165,31763,Divya Sharma,Individual,PAN031763,,26249,Ajay Desai,PAN026249,32023860.0,32461629.0,7.7,3663,Mixed,0,0,none,1,-1.3670088490269443,1.3670088490269443,0,0,0.43962419007690057,0
700166,100166,19886,Meera Gupta,NRI Individual,PAN019886,2321.0,14999,Pooja Nair,PAN014999,25240967.0,26119821.0,2.7,528,Self-funded,0,0,none,1,-3.481855508943061,3.481855508943061,0,0,0.44861087967811925,0
700167,100167,18312,Meera Verma,Individual,PAN018312,,30933,Meera Rao,PAN030933,23024859.0,24270802.0,4.7,2898,Mixed,0,0,none,1,-5.41129480966637,5.41129480966637,0,0,0.4087337605385061,0
700168,100168,15898,Kavya Singh,Individual,PAN015898,,31569,Cascade Consultancy LLP,PAN031569,11606916.0,12224109.0,4.2,2319,Self-funded,0,0,none,1,-5.317459004614145,5.317459004614145,0,0,0.4136979158049065,0
700169,100169,6465,Kavya Reddy,Individual,PAN006465,,32179,Anjali Sharma,PAN032179,6121867.0,5977598.0,2.0,61,Bank Loan,0,0,none,1,2.356617678887829,-2.356617678887829,1,0,0.4807371389001208,0
700170,100170,6910,Vikram Singh,Individual,PAN006910,,15339,Cascade Infra LLP,PAN015339,6058425.0,5771125.0,3.8,3009,Mixed,0,0,none,1,4.742156583600523,-4.742156583600523,0,0,0.3993072766421621,0
700171,100171,29459,Meridian Consultancy Pvt Ltd,Partnership Firm,PAN029459,1260.0,7743,Vertex Trading Pvt Ltd,PAN007743,43342003.0,42859771.0,5.1,2206,Bank Loan,0,0,none,1,1.1126204758003455,-1.1126204758003455,0,0,0.4175783870458019,0
700172,100172,22983,Sunrise Infra Pvt Ltd,Pvt Ltd Company,PAN022983,2333.0,27013,Rohan Menon,PAN027013,17980228.0,17860019.0,0.0,1233,Self-funded,0,0,none,1,0.6685621561639818,-0.6685621561639818,0,0,0.4673059651466864,0
700173,100173,1015,Neha Reddy,Individual,PAN001015,,33037,Orbis Realty Pvt Ltd,PAN033037,8186237.0,8402294.0,3.0,59,Mixed,0,0,none,1,-2.639271254912361,2.639271254912361,1,0,0.4983019380287166,0
700174,100174,15552,Rohan Verma,Individual,PAN015552,,32197,Crestline Consultancy Pvt Ltd,PAN032197,12084187.0,12099874.0,2.8,563,Self-funded,0,0,none,1,-0.1298142771210012,0.1298142771210012,0,0,0.421791960058962,0
700175,100175,24737,Amit Sharma,Individual,PAN024737,,30221,Zenith Consultancy LLP,PAN030221,39141481.0,37836152.0,4.2,844,Mixed,0,0,none,1,3.3348993616260967,-3.3348993616260967,0,0,0.4024900667751093,0
700176,100176,33767,Meridian Trading Pvt Ltd,Pvt Ltd Company,PAN033767,2221.0,13367,Suresh Menon,PAN013367,31866608.0,39139925.0,2.6,63,Bank Loan,0,1,rapid_flip,2,-22.824258546752134,22.824258546752134,1,0,0.5887170318374607,0
700177,100177,10378,Neha Patel,Individual,PAN010378,,18070,Cascade Enterprises Pvt Ltd,PAN018070,39667532.0,40486741.0,4.0,2377,NBFC Loan,0,0,none,1,-2.065187720778797,2.065187720778797,0,0,0.40039864549950066,0
700178,100178,12789,Vertex Consultancy LLP,Partnership Firm,PAN012789,490.0,30715,Ajay Verma,PAN030715,28585405.0,29133084.0,0.7,577,Bank Loan,0,0,none,1,-1.9159392704073983,1.9159392704073983,0,0,0.4437529975612192,0
700179,100179,34015,Crestline Realty Pvt Ltd,Pvt Ltd Company,PAN034015,196.0,34012,Alpine Holdings Pvt Ltd,PAN034012,45179254.0,26907208.0,47.8,60,Bank Loan,1,1,circular_ring,24,40.44344335566054,-40.44344335566054,1,1,0.6643749774698307,1
700180,100180,11768,Priya Gupta,NRI Individual,PAN011768,2560.0,24220,Summit Holdings Pvt Ltd,PAN024220,64349760.0,59427550.0,5.9,3298,Self-funded,0,0,none,2,7.649150517422287,-7.649150517422287,0,0,0.5081076636343156,0
700181,100181,34027,Karan Iyer,Individual,PAN034027,,30147,Sneha Sharma,PAN030147,12311502.0,12618876.0,1.7,3568,Bank Loan,0,1,structuring,5,-2.4966409460031764,2.4966409460031764,0,0,0.5585494440941031,0
700182,100182,6746,Pooja Nair,Individual,PAN006746,,24388,Horizon Ventures Pvt Ltd,PAN024388,14708701.0,15923543.0,1.6,3736,Bank Loan,0,0,none,1,-8.259342548332446,8.259342548332446,0,0,0.4418382292613059,0
700183,100183,26967,Meera Reddy,Individual,PAN026967,,8668,Meridian Realty LLP,PAN008668,29522470.0,31334243.0,0.3,2565,Self-funded,0,0,none,2,-6.136928922275135,6.136928922275135,0,0,0.47803995228278107,0
700184,100184,3807,Crestline Ventures LLP,LLP,PAN003807,3167.0,17530,Alpine Ventures LLP,PAN017530,33061015.0,32677252.0,2.6,79,NBFC Loan,0,0,none,1,1.1607719847681628,-1.1607719847681628,1,0,0.5238507523743533,0
700185,100185,15878,Arjun Joshi,Individual,PAN015878,,2084,Rohan Desai,PAN002084,26503171.0,25559236.0,2.2,3911,Bank Loan,0,0,none,2,3.5615926863996763,-3.5615926863996763,0,0,0.4515988448452529,0
700186,100186,31366,Anjali Desai,Individual,PAN031366,,14716,Kavya Singh,PAN014716,25945787.0,24505160.0,4.3,3309,Bank Loan,0,0,none,1,5.552450577043587,-5.552450577043587,0,0,0.3970338066799156,0
700187,100187,30348,Neha Singh,Individual,PAN030348,,31846,Pinnacle Realty LLP,PAN031846,55740526.0,55942705.0,4.9,69,Bank Loan,0,0,none,1,-0.3627145535009842,0.3627145535009842,1,0,0.4795200083427488,0
700188,100188,18562,Rahul Singh,NRI Individual,PAN018562,1896.0,25744,Karan Reddy,PAN025744,23802708.0,22693489.0,4.0,1136,NBFC Loan,0,0,none,1,4.660053805642619,-4.660053805642619,0,0,0.4351782495011947,0
700189,100189,6874,Ajay Menon,Individual,PAN006874,,31375,Priya Reddy,PAN031375,14041130.0,14011307.0,3.3,3060,Bank Loan,0,0,none,1,0.2123974352491573,-0.2123974352491573,0,0,0.3779619021687567,0
700190,100190,1847,Anjali Gupta,Individual,PAN001847,,14410,Priya Verma,PAN014410,13256849.0,13099616.0,4.5,1658,Bank Loan,0,0,none,1,1.186051074429527,-1.186051074429527,0,0,0.37527676428328066,0
700191,100191,3714,Anjali Gupta,Individual,PAN003714,,94,Sneha Menon,PAN000094,6804588.0,6573059.0,2.1,779,Bank Loan,0,0,none,1,3.4025425198410253,-3.4025425198410253,0,0,0.3918684868837778,0
700192,100192,6548,Summit Consultancy Pvt Ltd,Pvt Ltd Company,PAN006548,2737.0,6636,Cascade Ventures Pvt Ltd,PAN006636,12848590.0,13027526.0,0.2,2108,Self-funded,0,0,none,3,-1.392650866748803,1.392650866748803,0,0,0.5240852527973491,0
700193,100193,5692,Anjali Singh,Individual,PAN005692,,10309,Sneha Patel,PAN010309,34491765.0,33691045.0,6.0,570,Bank Loan,0,0,none,1,2.3214816638116376,-2.3214816638116376,0,0,0.40027220011252085,0
700194,100194,12012,Meridian Enterprises Pvt Ltd,Partnership Firm,PAN012012,1374.0,32054,Karan Sharma,PAN032054,30387339.0,30024755.0,5.6,3113,Bank Loan,0,0,none,1,1.193207473678429,-1.193207473678429,0,0,0.4278882422680258,0
700195,100195,5208,Ajay Verma,Individual,PAN005208,,10261,Anjali Menon,PAN010261,21546173.0,21672238.0,2.1,2508,Bank Loan,0,0,none,2,-0.5850923038629645,0.5850923038629645,0,0,0.4038294056012023,0
700196,100196,18703,Meridian Holdings LLP,Partnership Firm,PAN018703,1708.0,29079,Amit Iyer,PAN029079,25881728.0,24346272.0,0.0,75,Bank Loan,0,0,none,1,5.932586881370518,-5.932586881370518,1,0,0.5483775855196088,0
700197,100197,24652,Priya Singh,Individual,PAN024652,,32097,Cascade Enterprises LLP,PAN032097,11311884.0,11153531.0,2.5,46,Self-funded,0,0,none,1,1.399881752677096,-1.399881752677096,1,0,0.516678060561824,0
700198,100198,24213,Divya Nair,Individual,PAN024213,,33151,Karan Verma,PAN033151,14489970.0,13623514.0,5.5,865,Bank Loan,0,0,none,1,5.979694920003285,-5.979694920003285,0,0,0.3982858820391815,0
700199,100199,6437,Ajay Verma,Individual,PAN006437,,1065,Pooja Kulkarni,PAN001065,33744786.0,34494806.0,5.2,2784,Self-funded,0,0,none,1,-2.222624852325334,2.222624852325334,0,0,0.41390693150238694,0
700200,100200,32884,Orbis Trading LLP,LLP,PAN032884,170.0,4597,Priya Iyer,PAN004597,26269955.0,26898714.0,3.1,2501,Self-funded,0,0,none,1,-2.3934529008519427,2.3934529008519427,0,1,0.5578997626764532,0
700201,100201,25558,Sneha Desai,Individual,PAN025558,,32665,Priya Kulkarni,PAN032665,21005844.0,19221781.0,6.3,1567,Self-funded,0,0,none,1,8.493174566087418,-8.493174566087418,0,0,0.4425686051574308,0
700202,100202,2159,Sneha Rao,Individual,PAN002159,,13356,Rahul Nair,PAN013356,53904673.0,53307471.0,2.0,719,Self-funded,0,1,none,2,1.1078853961325394,-1.1078853961325394,0,0,0.4444774814746525,0
700203,100203,1277,Rohan Kulkarni,Individual,PAN001277,,17035,Sunrise Enterprises LLP,PAN017035,93232039.0,95087124.0,2.2,2203,NBFC Loan,0,0,none,1,-1.9897505405840152,1.9897505405840152,0,0,0.400515947283108,0
700204,100204,21686,Orbis Enterprises Pvt Ltd,Pvt Ltd Company,PAN021686,2437.0,5284,Meridian Ventures LLP,PAN005284,11272032.0,11108008.0,33.8,993,Bank Loan,0,0,high_cash,1,1.455141362267247,-1.455141362267247,0,0,0.5565333816212432,0
700205,100205,32373,Ajay Gupta,Individual,PAN032373,,16807,Kavya Rao,PAN016807,19321266.0,19296037.0,0.9,3208,Self-funded,0,0,none,1,0.1305763297291181,-0.1305763297291181,0,0,0.4195031782100944,0
700206,100206,33390,Divya Joshi,Individual,PAN033390,,12577,Alpine Enterprises Pvt Ltd,PAN012577,13716204.0,13550594.0,5.8,1068,Bank Loan,0,0,none,1,1.207404031027827,-1.207404031027827,0,0,0.38216355851976264,0
700207,100207,27894,Alpine Trading Pvt Ltd,Trust,PAN027894,3818.0,14239,Amit Patel,PAN014239,17972531.0,18226652.0,2.2,2396,Self-funded,0,0,none,1,-1.4139410859828256,1.4139410859828256,0,0,0.4854845568955165,0
700208,100208,23846,Zenith Realty Pvt Ltd,Trust,PAN023846,2267.0,16294,Suresh Menon,PAN016294,22973190.0,22997911.0,0.8,3664,Bank Loan,0,0,none,1,-0.1076080422440244,0.1076080422440244,0,0,0.4979902811824943,0
700209,100209,16492,Amit Gupta,Individual,PAN016492,,4205,Neha Reddy,PAN004205,22182228.0,22536697.0,6.2,728,NBFC Loan,0,0,none,1,-1.5979864601517937,1.5979864601517937,0,0,0.4178347181429363,0
700210,100210,34009,Summit Ventures LLP,Pvt Ltd Company,PAN034009,46.0,34008,Sunrise Realty Pvt Ltd,PAN034008,19605997.0,11929312.0,43.2,53,NBFC Loan,1,1,circular_ring,25,39.15478004000511,-39.15478004000511,1,1,0.6813600587711953,1
700211,100211,16173,Priya Patel,NRI Individual,PAN016173,3950.0,14274,Kavya Rao,PAN014274,26298525.0,26471727.0,4.2,1340,Mixed,0,0,none,1,-0.6585996743163353,0.6585996743163353,0,0,0.420587427095213,0
700212,100212,10888,Anjali Rao,Individual,PAN010888,,7011,Orbis Infra Pvt Ltd,PAN007011,23221599.0,24243774.0,4.0,1552,Bank Loan,0,0,none,1,-4.40182865960264,4.40182865960264,0,0,0.3804211232075523,0
700213,100213,24750,Crestline Infra LLP,Pvt Ltd Company,PAN024750,2867.0,9710,Horizon Trading Pvt Ltd,PAN009710,36907120.0,38480274.0,3.4,3660,Bank Loan,0,0,none,1,-4.262467513043553,4.262467513043553,0,0,0.4524739946553832,0
700214,100214,8898,Novus Realty LLP,Pvt Ltd Company,PAN008898,1987.0,9537,Rohan Menon,PAN009537,87573798.0,92865419.0,3.2,416,Self-funded,0,0,none,1,-6.042470602907961,6.042470602907961,0,0,0.4814386673507293,0
700215,100215,1235,Meera Patel,Individual,PAN001235,,1460,Cascade Realty Pvt Ltd,PAN001460,22947655.0,21476451.0,4.1,2209,Bank Loan,0,0,none,1,6.411130026139926,-6.411130026139926,0,0,0.38657373341484264,0
700216,100216,34007,Pinnacle Infra Pvt Ltd,Pvt Ltd Company,PAN034007,69.0,34009,Summit Ventures LLP,PAN034009,8400565.0,5766340.0,54.3,36,Self-funded,1,1,circular_ring,20,31.357712249116577,-31.357712249116577,1,1,0.6972988178777575,1
