entity_id,entity_name,entity_type,pan_hash,is_ring_member,is_structuring_member,ring_id,incorporation_age_days
443,Karan Joshi,Individual,PAN000443,0,0,,
444,Karan Joshi,Individual,PAN000444,0,0,,
445,Kavya Sharma,Individual,PAN000445,0,0,,
446,Pooja Verma,Individual,PAN000446,0,0,,
447,Rohan Nair,Individual,PAN000447,0,0,,
448,Neha Singh,Individual,PAN000448,0,0,,
449,Karan Singh,Individual,PAN000449,0,0,,
450,Anjali Desai,Individual,PAN000450,0,0,,
451,Crestline Realty Pvt Ltd,Partnership Firm,PAN000451,0,0,,444.0
452,Priya Joshi,Individual,PAN000452,0,0,,
453,Vikram Reddy,Individual,PAN000453,0,0,,
454,Zenith Realty Pvt Ltd,Pvt Ltd Company,PAN000454,0,0,,3858.0
455,Karan Kulkarni,Individual,PAN000455,0,0,,
456,Sunrise Trading Pvt Ltd,Pvt Ltd Company,PAN000456,0,0,,457.0
457,Sneha Menon,Individual,PAN000457,0,0,,
458,Amit Desai,Individual,PAN000458,0,0,,
459,Neha Menon,Individual,PAN000459,0,0,,
460,Cascade Holdings LLP,Pvt Ltd Company,PAN000460,0,0,,2359.0
461,Orbis Ventures Pvt Ltd,Pvt Ltd Company,PAN000461,0,0,,1579.0
462,Karan Nair,Individual,PAN000462,0,0,,
463,Anjali Rao,Individual,PAN000463,0,0,,
464,Zenith Infra LLP,LLP,PAN000464,0,0,,2791.0
465,Priya Patel,Individual,PAN000465,0,0,,
466,Amit Pillai,Individual,PAN000466,0,0,,
467,Rohan Singh,Individual,PAN000467,0,0,,
468,Ajay Kulkarni,Individual,PAN000468,0,0,,
469,Summit Ventures Pvt Ltd,Pvt Ltd Company,PAN000469,0,0,,2405.0
470,Meridian Enterprises Pvt Ltd,Pvt Ltd Company,PAN000470,0,0,,1507.0
471,Suresh Sharma,Individual,PAN000471,0,0,,
472,Zenith Consultancy LLP,Pvt Ltd Company,PAN000472,0,0,,374.0
473,Arjun Verma,Individual,PAN000473,0,0,,
474,Orbis Ventures Pvt Ltd,Pvt Ltd Company,PAN000474,0,0,,678.0
475,Arjun Rao,NRI Individual,PAN000475,0,0,,3724.0
476,Summit Trading Pvt Ltd,Partnership Firm,PAN000476,0,0,,294.0
477,Pooja Desai,Individual,PAN000477,0,0,,
478,Crestline Trading Pvt Ltd,Pvt Ltd Company,PAN000478,0,0,,1328.0
479,Meera Verma,Individual,PAN000479,0,0,,
480,Vikram Gupta,Individual,PAN000480,0,0,,
481,Divya Pillai,Individual,PAN000481,0,0,,
482,Sneha Menon,Individual,PAN000482,0,0,,
483,Karan Patel,Individual,PAN000483,0,0,,
484,Karan Singh,Individual,PAN000484,0,0,,
485,Vikram Gupta,Individual,PAN000485,0,0,,
486,Karan Verma,Individual,PAN000486,0,0,,
487,Novus Holdings LLP,LLP,PAN000487,0,0,,2574.0
488,Pinnacle Enterprises Pvt Ltd,LLP,PAN000488,0,0,,2009.0
489,Cascade Ventures Pvt Ltd,Pvt Ltd Company,PAN000489,0,0,,831.0
490,Sneha Patel,Individual,PAN000490,0,0,,
491,Suresh Sharma,Individual,PAN000491,0,0,,
492,Karan Joshi,Individual,PAN000492,0,0,,
493,Karan Kulkarni,Individual,PAN000493,0,0,,
494,Sunrise Consultancy LLP,LLP,PAN000494,0,0,,2199.0
495,Suresh Pillai,Individual,PAN000495,0,0,,
496,Meera Kulkarni,Individual,PAN000496,0,0,,
497,Arjun Desai,Individual,PAN000497,0,0,,
498,Meera Singh,Individual,PAN000498,0,0,,
499,Vikram Pillai,Individual,PAN000499,0,0,,
500,Priya Reddy,Individual,PAN000500,0,0,,
501,Suresh Rao,Individual,PAN000501,0,0,,
502,Sunrise Enterprises LLP,LLP,PAN000502,0,0,,2168.0
503,Vikram Joshi,Individual,PAN000503,0,0,,
504,Alpine Consultancy Pvt Ltd,Trust,PAN000504,0,0,,2603.0
505,Pooja Menon,Individual,PAN000505,0,0,,
506,Anjali Sharma,NRI Individual,PAN000506,0,0,,1696.0
507,Karan Patel,Individual,PAN000507,0,0,,
508,Vikram Gupta,Individual,PAN000508,0,0,,
509,Horizon Holdings Pvt Ltd,Trust,PAN000509,0,0,,131.0
510,Pinnacle Enterprises Pvt Ltd,Pvt Ltd Company,PAN000510,0,0,,1151.0
511,Cascade Realty Pvt Ltd,Pvt Ltd Company,PAN000511,0,0,,1932.0
512,Priya Sharma,Individual,PAN000512,0,0,,
513,Rahul Joshi,Individual,PAN000513,0,0,,
514,Kavya Nair,Individual,PAN000514,0,0,,
515,Rohan Reddy,Individual,PAN000515,0,0,,
516,Orbis Realty Pvt Ltd,Trust,PAN000516,0,0,,3332.0
517,Vikram Pillai,Individual,PAN000517,0,0,,
518,Divya Pillai,Individual,PAN000518,0,0,,
519,Meera Nair,Individual,PAN000519,0,0,,
520,Neha Pillai,Individual,PAN000520,0,0,,
521,Anjali Iyer,Individual,PAN000521,0,0,,
522,Suresh Reddy,Individual,PAN000522,0,0,,
523,Meera Patel,Individual,PAN000523,0,0,,
524,Suresh Gupta,Individual,PAN000524,0,0,,
525,Anjali Sharma,Individual,PAN000525,0,0,,
526,Suresh Reddy,Individual,PAN000526,0,0,,
527,Summit Enterprises LLP,Partnership Firm,PAN000527,0,0,,1622.0
528,Sunrise Trading Pvt Ltd,Pvt Ltd Company,PAN000528,0,0,,3666.0
529,Neha Nair,Individual,PAN000529,0,0,,
530,Rahul Desai,Individual,PAN000530,0,0,,
531,Meera Desai,Individual,PAN000531,0,0,,
532,Meridian Realty Pvt Ltd,LLP,PAN000532,0,0,,1393.0
533,Karan Iyer,Individual,PAN000533,0,0,,
534,Meera Joshi,Individual,PAN000534,0,0,,
535,Novus Enterprises LLP,Pvt Ltd Company,PAN000535,0,0,,2710.0
536,Neha Menon,Individual,PAN000536,0,0,,
537,Vikram Sharma,Individual,PAN000537,0,0,,
538,Ajay Iyer,Individual,PAN000538,0,0,,
539,Neha Desai,Individual,PAN000539,0,0,,
540,Meera Iyer,Individual,PAN000540,0,0,,
541,Divya Menon,Individual,PAN000541,0,0,,
542,Alpine Ventures Pvt Ltd,Pvt Ltd Company,PAN000542,0,0,,505.0
543,Neha Singh,Individual,PAN000543,0,0,,
544,Amit Gupta,Individual,PAN000544,0,0,,
545,Meera Desai,Individual,PAN000545,0,0,,
546,Meridian Ventures Pvt Ltd,LLP,PAN000546,0,0,,3412.0
547,Cascade Trading LLP,LLP,PAN000547,0,0,,1080.0
548,Alpine Consultancy LLP,Pvt Ltd Company,PAN000548,0,0,,238.0
549,Rohan Rao,Individual,PAN000549,0,0,,
550,Orbis Holdings Pvt Ltd,LLP,PAN000550,0,0,,2312.0
551,Suresh Reddy,Individual,PAN000551,0,0,,
552,Cascade Ventures LLP,Trust,PAN000552,0,0,,3583.0
553,Horizon Realty LLP,Partnership Firm,PAN000553,0,0,,687.0
554,Pooja Sharma,Individual,PAN000554,0,0,,
555,Vikram Menon,Individual,PAN000555,0,0,,
556,Ajay Sharma,Individual,PAN000556,0,0,,
557,Novus Consultancy Pvt Ltd,Trust,PAN000557,0,0,,701.0
558,Priya Sharma,Individual,PAN000558,0,0,,
559,Rahul Pillai,Individual,PAN000559,0,0,,
560,Sneha Reddy,Individual,PAN000560,0,0,,
561,Horizon Ventures LLP,Partnership Firm,PAN000561,0,0,,1221.0
562,Rohan Gupta,Individual,PAN000562,0,0,,
563,Neha Pillai,Individual,PAN000563,0,0,,
564,Karan Kulkarni,Individual,PAN000564,0,0,,
565,Summit Holdings LLP,Pvt Ltd Company,PAN000565,0,0,,2337.0
566,Divya Singh,Individual,PAN000566,0,0,,
567,Orbis Consultancy LLP,Pvt Ltd Company,PAN000567,0,0,,1050.0
568,Horizon Consultancy LLP,Trust,PAN000568,0,0,,3833.0
569,Neha Joshi,Individual,PAN000569,0,0,,
570,Zenith Consultancy Pvt Ltd,Pvt Ltd Company,PAN000570,0,0,,1743.0
571,Divya Gupta,Individual,PAN000571,0,0,,
572,Pooja Rao,Individual,PAN000572,0,0,,
573,Karan Gupta,Individual,PAN000573,0,0,,
574,Divya Patel,Individual,PAN000574,0,0,,
575,Meera Patel,Individual,PAN000575,0,0,,
576,Zenith Consultancy Pvt Ltd,LLP,PAN000576,0,0,,2532.0
577,Suresh Reddy,Individual,PAN000577,0,0,,
578,Sneha Kulkarni,Individual,PAN000578,0,0,,
579,Vertex Consultancy LLP,LLP,PAN000579,0,0,,1439.0
580,Amit Verma,Individual,PAN000580,0,0,,
581,Suresh Rao,Individual,PAN000581,0,0,,
582,Pinnacle Ventures LLP,Pvt Ltd Company,PAN000582,0,0,,3398.0
583,Vikram Nair,Individual,PAN000583,0,0,,
584,Horizon Trading LLP,LLP,PAN000584,0,0,,3031.0
585,Orbis Infra Pvt Ltd,LLP,PAN000585,0,0,,522.0
586,Orbis Enterprises LLP,LLP,PAN000586,0,0,,672.0
587,Zenith Ventures LLP,Partnership Firm,PAN000587,0,0,,1514.0
588,Neha Sharma,Individual,PAN000588,0,0,,
589,Horizon Enterprises LLP,Trust,PAN000589,0,0,,369.0
590,Suresh Kulkarni,Individual,PAN000590,0,0,,
591,Novus Trading LLP,Partnership Firm,PAN000591,0,0,,113.0
592,Vikram Verma,Individual,PAN000592,0,0,,
593,Neha Gupta,Individual,PAN000593,0,0,,
594,Rohan Patel,Individual,PAN000594,0,0,,
595,Anjali Menon,NRI Individual,PAN000595,0,0,,352.0
596,Zenith Trading LLP,Pvt Ltd Company,PAN000596,0,0,,2467.0
597,Divya Kulkarni,Individual,PAN000597,0,0,,
598,Ajay Singh,Individual,PAN000598,0,0,,
599,Amit Joshi,Individual,PAN000599,0,0,,
600,Meera Joshi,Individual,PAN000600,0,0,,
601,Anjali Patel,Individual,PAN000601,0,0,,
602,Sneha Menon,Individual,PAN000602,0,0,,
603,Anjali Reddy,Individual,PAN000603,0,0,,
604,Priya Menon,Individual,PAN000604,0,0,,
605,Kavya Menon,Individual,PAN000605,0,0,,
606,Kavya Verma,NRI Individual,PAN000606,0,0,,3599.0
607,Arjun Rao,Individual,PAN000607,0,0,,
608,Sneha Verma,Individual,PAN000608,0,0,,
609,Rahul Rao,Individual,PAN000609,0,0,,
610,Divya Reddy,Individual,PAN000610,0,0,,
611,Vikram Kulkarni,Individual,PAN000611,0,0,,
612,Crestline Realty LLP,Pvt Ltd Company,PAN000612,0,0,,521.0
613,Pooja Iyer,Individual,PAN000613,0,0,,
614,Neha Kulkarni,Individual,PAN000614,0,0,,
615,Vikram Pillai,Individual,PAN000615,0,0,,
616,Divya Singh,Individual,PAN000616,0,0,,
617,Kavya Patel,Individual,PAN000617,0,0,,
618,Orbis Trading LLP,Pvt Ltd Company,PAN000618,0,0,,738.0
619,Pinnacle Enterprises Pvt Ltd,Pvt Ltd Company,PAN000619,0,0,,2847.0
620,Kavya Nair,Individual,PAN000620,0,0,,
621,Arjun Singh,Individual,PAN000621,0,0,,
622,Kavya Gupta,Individual,PAN000622,0,0,,
623,Arjun Nair,Individual,PAN000623,0,0,,
624,Vertex Ventures Pvt Ltd,Trust,PAN000624,0,0,,3139.0
625,Sneha Gupta,Individual,PAN000625,0,0,,
626,Suresh Rao,NRI Individual,PAN000626,0,0,,1761.0
627,Pinnacle Holdings LLP,Partnership Firm,PAN000627,0,0,,2617.0
628,Anjali Nair,Individual,PAN000628,0,0,,
629,Karan Nair,Individual,PAN000629,0,0,,
630,Pooja Kulkarni,Individual,PAN000630,0,0,,
631,Anjali Kulkarni,Individual,PAN000631,0,0,,
632,Amit Iyer,Individual,PAN000632,0,0,,
633,Pinnacle Consultancy LLP,Partnership Firm,PAN000633,0,0,,1530.0
634,Rahul Nair,Individual,PAN000634,0,0,,
635,Karan Joshi,Individual,PAN000635,0,0,,
636,Anjali Joshi,Individual,PAN000636,0,0,,
637,Rohan Nair,Individual,PAN000637,0,0,,
638,Anjali Patel,Individual,PAN000638,0,0,,
639,Suresh Sharma,Individual,PAN000639,0,0,,
640,Arjun Reddy,Individual,PAN000640,0,0,,
641,Priya Gupta,Individual,PAN000641,0,0,,
642,Rahul Patel,Individual,PAN000642,0,0,,
643,Zenith Realty LLP,Trust,PAN000643,0,0,,461.0
644,Meera Gupta,Individual,PAN000644,0,0,,
645,Neha Menon,Individual,PAN000645,0,0,,
646,Karan Menon,Individual,PAN000646,0,0,,
647,Divya Kulkarni,Individual,PAN000647,0,0,,
648,Meridian Infra LLP,Pvt Ltd Company,PAN000648,0,0,,3204.0
649,Pinnacle Ventures Pvt Ltd,LLP,PAN000649,0,0,,1024.0
650,Divya Nair,NRI Individual,PAN000650,0,0,,568.0
651,Amit Sharma,Individual,PAN000651,0,0,,
652,Novus Holdings LLP,LLP,PAN000652,0,0,,1890.0
653,Meridian Infra Pvt Ltd,Trust,PAN000653,0,0,,1822.0
654,Amit Rao,Individual,PAN000654,0,0,,
655,Suresh Rao,Individual,PAN000655,0,0,,
656,Kavya Rao,Individual,PAN000656,0,0,,
657,Meera Sharma,Individual,PAN000657,0,0,,
658,Amit Reddy,Individual,PAN000658,0,0,,
659,Pinnacle Realty LLP,Partnership Firm,PAN000659,0,0,,428.0
660,Rohan Gupta,Individual,PAN000660,0,0,,
661,Meera Joshi,Individual,PAN000661,0,0,,
662,Sneha Verma,Individual,PAN000662,0,0,,
663,Rahul Singh,Individual,PAN000663,0,0,,
664,Pooja Rao,NRI Individual,PAN000664,0,0,,1681.0
665,Divya Sharma,Individual,PAN000665,0,0,,
666,Divya Patel,Individual,PAN000666,0,0,,
667,Pooja Joshi,Individual,PAN000667,0,0,,
668,Rohan Iyer,Individual,PAN000668,0,0,,
669,Karan Nair,Individual,PAN000669,0,0,,
670,Ajay Menon,Individual,PAN000670,0,0,,
671,Sneha Menon,Individual,PAN000671,0,0,,
672,Alpine Consultancy LLP,LLP,PAN000672,0,0,,3411.0
673,Alpine Consultancy Pvt Ltd,Partnership Firm,PAN000673,0,0,,327.0
674,Sunrise Ventures Pvt Ltd,Pvt Ltd Company,PAN000674,0,0,,3092.0
675,Meera Desai,Individual,PAN000675,0,0,,
676,Ajay Sharma,Individual,PAN000676,0,0,,
677,Priya Pillai,Individual,PAN000677,0,0,,
678,Divya Joshi,Individual,PAN000678,0,0,,
679,Cascade Holdings LLP,LLP,PAN000679,0,0,,3422.0
680,Sunrise Ventures LLP,LLP,PAN000680,0,0,,3616.0
681,Amit Sharma,Individual,PAN000681,0,0,,
682,Pooja Rao,Individual,PAN000682,0,0,,
683,Alpine Ventures Pvt Ltd,Pvt Ltd Company,PAN000683,0,0,,331.0
684,Arjun Singh,Individual,PAN000684,0,0,,
685,Divya Desai,Individual,PAN000685,0,0,,
686,Neha Menon,Individual,PAN000686,0,0,,
687,Karan Gupta,Individual,PAN000687,0,0,,
688,Sneha Pillai,Individual,PAN000688,0,0,,
689,Priya Nair,Individual,PAN000689,0,0,,
690,Divya Kulkarni,Individual,PAN000690,0,0,,
691,Sneha Iyer,Individual,PAN000691,0,0,,
692,Crestline Holdings Pvt Ltd,Partnership Firm,PAN000692,0,0,,475.0
693,Pooja Menon,Individual,PAN000693,0,0,,
694,Pooja Iyer,Individual,PAN000694,0,0,,
695,Sunrise Holdings LLP,Partnership Firm,PAN000695,0,0,,1249.0
696,Priya Menon,Individual,PAN000696,0,0,,
697,Crestline Consultancy Pvt Ltd,Pvt Ltd Company,PAN000697,0,0,,3730.0
698,Suresh Kulkarni,Individual,PAN000698,0,0,,
699,Arjun Gupta,Individual,PAN000699,0,0,,
700,Suresh Menon,Individual,PAN000700,0,0,,
701,Alpine Enterprises Pvt Ltd,Pvt Ltd Company,PAN000701,0,0,,2799.0
702,Arjun Iyer,Individual,PAN000702,0,0,,
703,Sneha Pillai,Individual,PAN000703,0,0,,
704,Karan Menon,Individual,PAN000704,0,0,,
705,Sneha Pillai,Individual,PAN000705,0,0,,
706,Anjali Kulkarni,Individual,PAN000706,0,0,,
707,Crestline Realty Pvt Ltd,Trust,PAN000707,0,0,,2132.0
708,Rahul Patel,Individual,PAN000708,0,0,,
709,Vikram Rao,Individual,PAN000709,0,0,,
710,Kavya Joshi,Individual,PAN000710,0,0,,
711,Novus Enterprises LLP,Pvt Ltd Company,PAN000711,0,0,,2583.0
712,Rohan Verma,Individual,PAN000712,0,0,,
713,Sneha Verma,Individual,PAN000713,0,0,,
714,Summit Consultancy LLP,Trust,PAN000714,0,0,,3009.0
715,Neha Nair,Individual,PAN000715,0,0,,
716,Anjali Menon,NRI Individual,PAN000716,0,0,,774.0
717,Sneha Joshi,Individual,PAN000717,0,0,,
718,Anjali Verma,Individual,PAN000718,0,0,,
719,Sunrise Realty LLP,Partnership Firm,PAN000719,0,0,,1508.0
720,Kavya Gupta,Individual,PAN000720,0,0,,
721,Vikram Iyer,Individual,PAN000721,0,0,,
722,Anjali Rao,Individual,PAN000722,0,0,,
723,Suresh Singh,Individual,PAN000723,0,0,,
724,Anjali Patel,Individual,PAN000724,0,0,,
725,Orbis Trading LLP,Pvt Ltd Company,PAN000725,0,0,,1010.0
726,Kavya Joshi,Individual,PAN000726,0,0,,
727,Vikram Nair,Individual,PAN000727,0,0,,
728,Cascade Ventures Pvt Ltd,Trust,PAN000728,0,0,,3508.0
729,Anjali Joshi,Individual,PAN000729,0,0,,
730,Pinnacle Ventures LLP,LLP,PAN000730,0,0,,2064.0
731,Novus Consultancy LLP,Trust,PAN000731,0,0,,187.0
732,Rohan Iyer,Individual,PAN000732,0,0,,
733,Horizon Infra LLP,Trust,PAN000733,0,0,,1139.0
734,Pinnacle Consultancy LLP,Pvt Ltd Company,PAN000734,0,0,,949.0
735,Ajay Nair,Individual,PAN000735,0,0,,
736,Divya Singh,Individual,PAN000736,0,0,,
737,Pooja Menon,Individual,PAN000737,0,0,,
738,Vikram Joshi,Individual,PAN000738,0,0,,
739,Orbis Realty LLP,Trust,PAN000739,0,0,,2826.0
740,Priya Joshi,Individual,PAN000740,0,0,,
741,Priya Gupta,Individual,PAN000741,0,0,,
742,Cascade Infra Pvt Ltd,Trust,PAN000742,0,0,,3073.0
743,Ajay Kulkarni,Individual,PAN000743,0,0,,
744,Orbis Enterprises LLP,Trust,PAN000744,0,0,,2823.0
745,Suresh Joshi,Individual,PAN000745,0,0,,
746,Meridian Realty LLP,Pvt Ltd Company,PAN000746,0,0,,3584.0
747,Amit Menon,Individual,PAN000747,0,0,,
748,Rahul Pillai,Individual,PAN000748,0,0,,
749,Suresh Nair,Individual,PAN000749,0,0,,
750,Crestline Holdings Pvt Ltd,Pvt Ltd Company,PAN000750,0,0,,2595.0
751,Novus Holdings Pvt Ltd,LLP,PAN000751,0,0,,966.0
752,Summit Realty LLP,Trust,PAN000752,0,0,,3222.0
753,Vertex Ventures Pvt Ltd,Pvt Ltd Company,PAN000753,0,0,,2465.0
754,Rohan Verma,Individual,PAN000754,0,0,,
755,Arjun Kulkarni,Individual,PAN000755,0,0,,
756,Zenith Realty Pvt Ltd,Pvt Ltd Company,PAN000756,0,0,,2199.0
757,Cascade Realty LLP,Pvt Ltd Company,PAN000757,0,0,,342.0
758,Ajay Sharma,Individual,PAN000758,0,0,,
759,Karan Menon,Individual,PAN000759,0,0,,
760,Pooja Menon,Individual,PAN000760,0,0,,
761,Sunrise Realty Pvt Ltd,Pvt Ltd Company,PAN000761,0,0,,1039.0
762,Rahul Desai,Individual,PAN000762,0,0,,
763,Pooja Kulkarni,Individual,PAN000763,0,0,,
764,Meridian Ventures LLP,Pvt Ltd Company,PAN000764,0,0,,1195.0
765,Pooja Iyer,Individual,PAN000765,0,0,,
766,Amit Reddy,Individual,PAN000766,0,0,,
767,Zenith Infra Pvt Ltd,Trust,PAN000767,0,0,,3665.0
768,Meridian Trading Pvt Ltd,LLP,PAN000768,0,0,,1409.0
769,Novus Trading LLP,Pvt Ltd Company,PAN000769,0,0,,2232.0
770,Cascade Consultancy LLP,Partnership Firm,PAN000770,0,0,,93.0
771,Amit Patel,NRI Individual,PAN000771,0,0,,3670.0
772,Pooja Kulkarni,Individual,PAN000772,0,0,,
773,Rahul Verma,NRI Individual,PAN000773,0,0,,1047.0
774,Divya Nair,Individual,PAN000774,0,0,,
775,Ajay Gupta,Individual,PAN000775,0,0,,
776,Meera Pillai,Individual,PAN000776,0,0,,
777,Novus Holdings LLP,Partnership Firm,PAN000777,0,0,,2341.0
778,Ajay Patel,Individual,PAN000778,0,0,,
779,Karan Nair,Individual,PAN000779,0,0,,
780,Arjun Patel,Individual,PAN000780,0,0,,
781,Anjali Joshi,Individual,PAN000781,0,0,,
782,Rohan Pillai,NRI Individual,PAN000782,0,0,,1006.0
783,Sneha Gupta,Individual,PAN000783,0,0,,
784,Priya Nair,Individual,PAN000784,0,0,,
785,Anjali Desai,Individual,PAN000785,0,0,,
786,Suresh Reddy,NRI Individual,PAN000786,0,0,,3757.0
787,Cascade Infra LLP,LLP,PAN000787,0,0,,2643.0
788,Zenith Enterprises LLP,LLP,PAN000788,0,0,,2209.0
789,Ajay Sharma,Individual,PAN000789,0,0,,
790,Meera Pillai,Individual,PAN000790,0,0,,
791,Vikram Kulkarni,NRI Individual,PAN000791,0,0,,285.0
792,Meera Rao,Individual,PAN000792,0,0,,
793,Amit Pillai,Individual,PAN000793,0,0,,
794,Vikram Iyer,Individual,PAN000794,0,0,,
795,Summit Infra LLP,Pvt Ltd Company,PAN000795,0,0,,2570.0
796,Rahul Patel,Individual,PAN000796,0,0,,
797,Priya Desai,Individual,PAN000797,0,0,,
798,Vertex Enterprises LLP,LLP,PAN000798,0,0,,1965.0
799,Amit Singh,Individual,PAN000799,0,0,,
800,Novus Trading Pvt Ltd,Pvt Ltd Company,PAN000800,0,0,,3278.0
801,Meridian Consultancy LLP,Pvt Ltd Company,PAN000801,0,0,,2537.0
802,Rahul Verma,Individual,PAN000802,0,0,,
803,Vikram Verma,Individual,PAN000803,0,0,,
804,Vikram Pillai,Individual,PAN000804,0,0,,
805,Novus Enterprises Pvt Ltd,Partnership Firm,PAN000805,0,0,,3509.0
806,Arjun Nair,Individual,PAN000806,0,0,,
807,Kavya Verma,NRI Individual,PAN000807,0,0,,1026.0
808,Kavya Singh,Individual,PAN000808,0,0,,
809,Ajay Menon,Individual,PAN000809,0,0,,
810,Divya Desai,Individual,PAN000810,0,0,,
811,Priya Nair,Individual,PAN000811,0,0,,
812,Karan Desai,Individual,PAN000812,0,0,,
813,Crestline Enterprises LLP,Partnership Firm,PAN000813,0,0,,1346.0
814,Alpine Enterprises Pvt Ltd,Pvt Ltd Company,PAN000814,0,0,,1938.0
815,Arjun Nair,Individual,PAN000815,0,0,,
816,Sunrise Infra Pvt Ltd,Trust,PAN000816,0,0,,657.0
817,Rohan Joshi,Individual,PAN000817,0,0,,
818,Vikram Kulkarni,Individual,PAN000818,0,0,,
819,Horizon Ventures Pvt Ltd,Pvt Ltd Company,PAN000819,0,0,,347.0
820,Meera Nair,Individual,PAN000820,0,0,,
821,Sunrise Ventures LLP,LLP,PAN000821,0,0,,1402.0
822,Karan Joshi,Individual,PAN000822,0,0,,
823,Divya Menon,NRI Individual,PAN000823,0,0,,3114.0
824,Amit Joshi,NRI Individual,PAN000824,0,0,,3771.0
825,Cascade Realty LLP,Partnership Firm,PAN000825,0,0,,1005.0
826,Priya Singh,Individual,PAN000826,0,0,,
827,Divya Joshi,Individual,PAN000827,0,0,,
828,Amit Menon,Individual,PAN000828,0,0,,
829,Kavya Menon,Individual,PAN000829,0,0,,
830,Sunrise Infra LLP,Pvt Ltd Company,PAN000830,0,0,,3149.0
831,Rahul Iyer,Individual,PAN000831,0,0,,
832,Zenith Trading Pvt Ltd,LLP,PAN000832,0,0,,247.0
833,Meera Singh,Individual,PAN000833,0,0,,
834,Priya Rao,Individual,PAN000834,0,0,,
835,Orbis Realty LLP,Pvt Ltd Company,PAN000835,0,0,,773.0
836,Meera Gupta,Individual,PAN000836,0,0,,
837,Summit Enterprises Pvt Ltd,LLP,PAN000837,0,0,,2068.0
838,Sunrise Enterprises Pvt Ltd,Partnership Firm,PAN000838,0,0,,687.0
839,Alpine Trading Pvt Ltd,LLP,PAN000839,0,0,,3796.0
840,Sunrise Ventures LLP,Partnership Firm,PAN000840,0,0,,3405.0
841,Arjun Rao,Individual,PAN000841,0,0,,
842,Kavya Iyer,NRI Individual,PAN000842,0,0,,629.0
843,Rahul Menon,Individual,PAN000843,0,0,,
844,Suresh Gupta,Individual,PAN000844,0,0,,
845,Zenith Consultancy LLP,Pvt Ltd Company,PAN000845,0,0,,3147.0
846,Kavya Nair,Individual,PAN000846,0,0,,
847,Vertex Infra LLP,LLP,PAN000847,0,0,,1887.0
848,Anjali Kulkarni,Individual,PAN000848,0,0,,
849,Karan Iyer,Individual,PAN000849,0,0,,
850,Vikram Rao,NRI Individual,PAN000850,0,0,,3774.0
851,Neha Joshi,Individual,PAN000851,0,0,,
852,Kavya Nair,Individual,PAN000852,0,0,,
853,Kavya Reddy,Individual,PAN000853,0,0,,
854,Ajay Desai,Individual,PAN000854,0,0,,
855,Vikram Joshi,Individual,PAN000855,0,0,,
856,Cascade Consultancy Pvt Ltd,Pvt Ltd Company,PAN000856,0,0,,1815.0
857,Karan Desai,Individual,PAN000857,0,0,,
858,Vikram Reddy,Individual,PAN000858,0,0,,
859,Crestline Infra LLP,Pvt Ltd Company,PAN000859,0,0,,1120.0
860,Ajay Verma,Individual,PAN000860,0,0,,
861,Amit Sharma,Individual,PAN000861,0,0,,
862,Rahul Joshi,NRI Individual,PAN000862,0,0,,3354.0
863,Rahul Verma,Individual,PAN000863,0,0,,
864,Sunrise Trading Pvt Ltd,Pvt Ltd Company,PAN000864,0,0,,842.0
865,Pooja Rao,Individual,PAN000865,0,0,,
866,Amit Singh,Individual,PAN000866,0,0,,
867,Suresh Rao,Individual,PAN000867,0,0,,
868,Priya Gupta,Individual,PAN000868,0,0,,
869,Summit Ventures LLP,Partnership Firm,PAN000869,0,0,,278.0
870,Vikram Menon,Individual,PAN000870,0,0,,
871,Divya Nair,NRI Individual,PAN000871,0,0,,757.0
872,Neha Menon,Individual,PAN000872,0,0,,
873,Zenith Ventures LLP,LLP,PAN000873,0,0,,3475.0
874,Rahul Pillai,Individual,PAN000874,0,0,,
875,Pinnacle Enterprises LLP,Partnership Firm,PAN000875,0,0,,2616.0
876,Meera Kulkarni,Individual,PAN000876,0,0,,
877,Crestline Trading LLP,Pvt Ltd Company,PAN000877,0,0,,848.0
878,Neha Nair,Individual,PAN000878,0,0,,
879,Anjali Gupta,NRI Individual,PAN000879,0,0,,1777.0
880,Kavya Pillai,Individual,PAN000880,0,0,,
881,Vikram Iyer,Individual,PAN000881,0,0,,
882,Anjali Verma,Individual,PAN000882,0,0,,
883,Anjali Gupta,Individual,PAN000883,0,0,,
884,Priya Desai,Individual,PAN000884,0,0,,
885,Priya Patel,NRI Individual,PAN000885,0,0,,1181.0
886,Anjali Patel,Individual,PAN000886,0,0,,
887,Amit Nair,Individual,PAN000887,0,0,,
888,Neha Joshi,NRI Individual,PAN000888,0,0,,3773.0
889,Ajay Gupta,NRI Individual,PAN000889,0,0,,1978.0
890,Anjali Sharma,Individual,PAN000890,0,0,,
891,Summit Ventures LLP,LLP,PAN000891,0,0,,328.0
892,Novus Infra LLP,Partnership Firm,PAN000892,0,0,,1789.0
893,Crestline Realty LLP,LLP,PAN000893,0,0,,3450.0
894,Amit Rao,Individual,PAN000894,0,0,,
895,Alpine Trading Pvt Ltd,Partnership Firm,PAN000895,0,0,,3801.0
896,Neha Singh,Individual,PAN000896,0,0,,
897,Kavya Kulkarni,Individual,PAN000897,0,0,,
898,Orbis Consultancy LLP,Pvt Ltd Company,PAN000898,0,0,,3062.0
899,Meridian Realty LLP,Partnership Firm,PAN000899,0,0,,802.0
900,Amit Iyer,Individual,PAN000900,0,0,,
