property_id,city,locality,pincode,city_tier,tier,property_type,metro_distance_km,bhk,carpet_area_sqft,age_years,builder,builder_score,builder_tier,rera_registered,rera_number,num_amenities,amenities,circle_rate_per_sqft,price_per_sqft,total_price,asking_price_per_sqft,asking_total_price,stamp_duty_pct,stamp_duty_amt,registration_charge_amt,monthly_rent_est,monthly_rent_asking,rental_yield_pct,vastu_compliant,gated_community,rentable,sale_listing_id,sale_ask_value,sale_fair_value,sale_price_deviation_pct,broker_phone,broker_listing_count,description_reuse_count,days_on_market,num_images,sale_is_fraud,sale_fraud_type,rent_listing_id,rent_ask_value,rent_fair_value,rent_price_deviation_pct,rent_broker_phone,rent_broker_listing_count,rent_description_reuse_count,rent_days_on_market,rent_num_images,rent_is_fraud,rent_fraud_type,avg_rental_yield_pct,avg_yoy_appreciation_pct,stability_score,yield_norm,appreciation_norm,stability_norm,buyer_name,buyer_type,buyer_pan_hash,seller_name,declared_value,cash_component_pct,holding_period_days,undervaluation_pct,is_rapid_flip,is_shell_pattern,buyer_txn_count,financing_type,aml_flag,pattern_types,is_ring_txn,sale_fraud_probability,rent_fraud_probability,fraud_probability,fraud_type,aml_risk_probability,price_fairness_score,trust_score,compliance_score,investment_score,prism_score_raw,prism_score,prism_band,rent_price_fairness_score,rent_trust_score,rent_prism_score,rent_prism_band
100028,Mumbai,Bandra West,400050,Tier1,premium,Apartment,0.65,3,814.2,3,Oberoi Realty,0.9,Tier1,1,PMHA62020,8,"Lift, CCTV, Children's Play Area, Swimming Pool, Landscaped Garden, Jogging Track, 24/7 Security, Visitor Parking",41244.0,63620.0,51797412.0,65795.0,53568131.0,0.06,3107845.0,30000.0,68880.0,72245.0,1.6,1,1,1,500047,52409471.0,51797412.0,1.18,+91-9198143259,30,1,127,7,0,none,,,,,,,,,,,,1.432,4.336,0.2874914735608603,0.0,0.0766068759342302,0.5974581129651105,Suresh Joshi,Individual,PAN020305,Meridian Infra LLP,51818598.0,2.9,46,-0.0409016574032694,1,0,1,Bank Loan,0,none,0,0.04387532,,0.04387532,none,0.026482288,0.9410000000000001,0.9557059936523438,0.9735177,0.1501343729667142,0.7525730606479515,752,Excellent,,,,
100029,Mumbai,Bandra West,400050,Tier1,premium,Independent House,0.63,3,1760.9,11,Kolte-Patil,0.82,Tier2,1,PMHA38533,2,"Children's Play Area, Clubhouse",31047.0,41512.0,73100166.0,43789.0,77110864.0,0.06,4386010.0,30000.0,84246.0,88518.0,1.38,0,0,1,500048,74759836.0,73100166.0,2.27,+91-9862417905,31,1,122,5,0,none,500049.0,86602.0,84246.0,2.8,+91-9563970401,34.0,1.0,23.0,6.0,0.0,none,1.432,4.336,0.2874914735608603,0.0,0.0766068759342302,0.5974581129651105,Pooja Pillai,Individual,PAN000010,Neha Kulkarni,74372915.0,3.1,2464,-1.741102749342594,0,0,1,NBFC Loan,0,none,0,0.07251559,0.07732175290584564,0.07251559,none,0.16761622,0.8865,0.9257617281913757,0.83238375,0.1501343729667142,0.7060696789498199,724,Good,0.86,0.9216765100300311,718.0,Good
100030,Mumbai,Bandra West,400050,Tier1,premium,Villa,0.76,4,2923.2,19,Prestige Group,0.92,Tier1,1,PMHA48827,8,"Landscaped Garden, 24/7 Security, Lift, Gymnasium, Jogging Track, Visitor Parking, Children's Play Area, Power Backup",39024.0,66970.0,195767728.0,69924.0,204405245.0,0.06,11746064.0,30000.0,273437.0,265258.0,1.68,0,1,1,500050,200434121.0,195767728.0,2.38,+91-9860566887,27,1,105,12,0,none,,,,,,,,,,,,1.432,4.336,0.2874914735608603,0.0,0.0766068759342302,0.5974581129651105,Amit Singh,Individual,PAN021022,Priya Nair,186637424.0,5.3,543,4.663845309580341,0,0,1,Bank Loan,1,none,0,0.021175204,,0.021175204,none,0.1096058,0.881,0.9764010900497436,0.8903942,0.1501343729667142,0.7283130578393806,737,Good,,,,
100031,Mumbai,Bandra West,400050,Tier1,premium,Apartment,0.56,2,1495.7,23,Oberoi Realty,0.9,Tier1,1,PMHA25569,10,"Jogging Track, Power Backup, Landscaped Garden, Clubhouse, Lift, Indoor Games Room, CCTV, Children's Play Area, Visitor Parking, 24/7 Security",31929.0,43362.0,64855528.0,44083.0,65934998.0,0.06,3891332.0,30000.0,88296.0,93484.0,1.63,1,1,1,500051,65894053.0,64855528.0,1.6,+91-9374488493,34,1,56,8,0,none,,,,,,,,,,,,1.432,4.336,0.2874914735608603,0.0,0.0766068759342302,0.5974581129651105,Vikram Reddy,Individual,PAN019570,Amit Kulkarni,63091166.0,2.9,875,2.720449673927564,0,0,1,NBFC Loan,0,none,0,0.06527173,,0.06527173,none,0.104681,0.92,0.9375190668106079,0.895319,0.1501343729667142,0.7290871610326638,737,Good,,,,
100032,Mumbai,Bandra West,400050,Tier1,premium,Apartment,0.83,3,975.8,3,Runwal Group,0.78,Tier2,1,PMHA57257,7,"Clubhouse, Visitor Parking, Swimming Pool, Landscaped Garden, Jogging Track, Children's Play Area, Indoor Games Room",28150.0,38325.0,37399182.0,37636.0,36726273.0,0.06,2243951.0,30000.0,47927.0,48921.0,1.54,0,1,1,500052,35582277.0,37399182.0,-4.86,+91-9448868620,30,1,89,2,0,none,500053.0,50125.0,47927.0,4.59,+91-9320036460,43.0,1.0,73.0,9.0,0.0,none,1.432,4.336,0.2874914735608603,0.0,0.0766068759342302,0.5974581129651105,Priya Verma,NRI Individual,PAN016260,Vertex Trading LLP,39535018.0,3.9,531,-5.71091635105816,0,0,2,Bank Loan,0,none,0,0.047053024,0.07051693648099899,0.047053024,none,0.041351788,0.757,0.9446049495697021,0.9586482,0.1501343729667142,0.6918123118133415,715,Good,0.7705,0.9246606039911508,714.0,Good
100033,Mumbai,Bandra West,400050,Tier1,premium,Row House,0.48,2,1690.2,7,Regional Builders Ltd,0.5,Tier3,0,,0,,30533.0,42582.0,71972364.0,44456.0,75138680.0,0.06,4318342.0,30000.0,76402.0,75953.0,1.27,1,0,1,500054,77229224.0,71972364.0,7.3,+91-9954846640,44,1,37,8,0,none,,,,,,,,,,,,1.432,4.336,0.2874914735608603,0.0,0.0766068759342302,0.5974581129651105,Pinnacle Consultancy LLP,LLP,PAN034011,Crestline Realty Pvt Ltd,53329922.0,35.5,114,25.90222269203218,1,1,25,Bank Loan,1,circular_ring,1,0.08381524,,0.08381524,none,0.9988759,0.635,0.8137570953369141,0.001124084,0.1501343729667142,0.4723293344479464,583,Fair,,,,
100034,Mumbai,Bandra West,400050,Tier1,premium,Independent House,0.91,3,2263.2,9,Runwal Group,0.78,Tier2,1,PMHA78660,1,Clubhouse,37088.0,52879.0,119678895.0,57991.0,131248473.0,0.06,7180734.0,30000.0,165556.0,176749.0,1.66,1,0,1,500055,130499265.0,119678895.0,9.04,+91-9218454233,25,1,107,12,0,none,500056.0,174619.0,165556.0,5.47,+91-9972116370,34.0,1.0,58.0,5.0,0.0,none,1.432,4.336,0.2874914735608603,0.0,0.0766068759342302,0.5974581129651105,Karan Desai,Individual,PAN022544,Rahul Gupta,128970256.0,2.3,2257,-7.763575190095128,0,0,1,Bank Loan,0,none,0,0.0192966,0.03329053521156311,0.0192966,none,0.04207279,0.548,0.9681978984832763,0.9579272,0.1501343729667142,0.63608205876063,682,Good,0.7265,0.9563030450701713,712.0,Good
100035,Mumbai,Bandra West,400050,Tier1,premium,Independent House,0.49,3,2250.3,12,Godrej Properties,0.93,Tier1,1,PMHA86523,1,Jogging Track,40734.0,54882.0,123498417.0,56516.0,127176555.0,0.06,7409905.0,30000.0,164264.0,172201.0,1.6,0,0,1,500057,126962760.0,123498417.0,2.81,+91-9984992798,27,1,35,8,0,none,,,,,,,,,,,,1.432,4.336,0.2874914735608603,0.0,0.0766068759342302,0.5974581129651105,Pooja Verma,Individual,PAN024054,Anjali Patel,117083770.0,1.8,590,5.194112731015816,0,0,1,Mixed,0,none,0,0.025011592,,0.025011592,none,0.0912982,0.8594999999999999,0.9738401795387268,0.9087018,0.1501343729667142,0.7238409196824896,734,Good,,,,
100036,Mumbai,Bandra West,400050,Tier1,premium,Apartment,0.44,3,1273.4,11,Kolte-Patil,0.82,Tier2,1,PMHA93470,9,"Swimming Pool, Children's Play Area, 24/7 Security, Jogging Track, Landscaped Garden, CCTV, Clubhouse, Visitor Parking, Gymnasium",30682.0,43294.0,55128901.0,46675.0,59434710.0,0.06,3307734.0,30000.0,53638.0,57365.0,1.17,0,1,1,500058,60968794.0,55128901.0,10.59,+91-9813395726,32,1,55,5,0,none,500059.0,56087.0,53638.0,4.57,+91-9674196921,32.0,1.0,72.0,3.0,0.0,none,1.432,4.336,0.2874914735608603,0.0,0.0766068759342302,0.5974581129651105,Anjali Nair,Individual,PAN029470,Pooja Gupta,54746536.0,6.4,1371,0.6935835706211521,0,0,1,Self-funded,0,none,0,0.2591942,0.07084991782903671,0.2591942,none,0.073256366,0.47050000000000003,0.7670849250793457,0.9267436,0.1501343729667142,0.547820617734896,629,Fair,0.7715,0.9271775698453187,712.0,Good
100037,Mumbai,Bandra West,400050,Tier1,premium,Apartment,0.5,3,991.7,8,Kolte-Patil,0.82,Tier2,1,PMHA59778,12,"Power Backup, Indoor Games Room, Visitor Parking, Jogging Track, 24/7 Security, Landscaped Garden, CCTV, Gymnasium, Swimming Pool, Clubhouse, Children's Play Area, Lift",38254.0,58247.0,57764633.0,63434.0,62908708.0,0.06,3465878.0,30000.0,89843.0,93236.0,1.87,1,1,1,500060,62777964.0,57764633.0,8.68,+91-9350583050,37,1,88,11,0,none,,,,,,,,,,,,1.432,4.336,0.2874914735608603,0.0,0.0766068759342302,0.5974581129651105,Arjun Singh,Individual,PAN007697,Amit Reddy,55930345.0,2.3,3294,3.1754516643427824,0,0,1,NBFC Loan,0,none,0,0.04279692,,0.04279692,none,0.078536205,0.5660000000000001,0.9510226534843444,0.9214638,0.1501343729667142,0.6308599693412651,679,Good,,,,
100038,Mumbai,Bandra West,400050,Tier1,premium,Apartment,0.82,3,1285.0,0,Regional Builders Ltd,0.5,Tier3,1,PMHA95782,3,"Children's Play Area, Swimming Pool, Indoor Games Room",39516.0,44975.0,57794590.0,49029.0,63003659.0,0.06,3467675.0,30000.0,75589.0,75048.0,1.57,1,0,1,500061,62312181.0,57794590.0,7.82,+91-9201445292,51,1,10,6,0,none,500062.0,72025.0,75589.0,-4.71,+91-9826897384,29.0,1.0,40.0,4.0,0.0,none,1.432,4.336,0.2874914735608603,0.0,0.0766068759342302,0.5974581129651105,Pinnacle Consultancy Pvt Ltd,Partnership Firm,PAN006077,Amit Singh,58993119.0,3.4,2154,-2.073773687121926,0,0,2,Bank Loan,0,none,0,0.17910647,0.01259717345237732,0.17910647,none,0.21089925,0.609,0.8127595090866089,0.78910077,0.1501343729667142,0.5824265623850692,649,Fair,0.7645,0.9542924025654792,703.0,Good
100039,Mumbai,Bandra West,400050,Tier1,premium,Villa,0.55,4,2746.6,10,Local Developer Co,0.55,Tier3,1,PMHA57754,3,"Lift, Jogging Track, Visitor Parking",28063.0,47499.0,130462566.0,52154.0,143248119.0,0.06,7827754.0,30000.0,150411.0,156825.0,1.38,0,0,1,500063,143680681.0,130462566.0,10.13,+91-9955844374,36,1,169,5,0,none,,,,,,,,,,,,1.432,4.336,0.2874914735608603,0.0,0.0766068759342302,0.5974581129651105,Zenith Consultancy LLP,LLP,PAN020119,Arjun Rao,130120858.0,0.0,85,0.26192034272881,1,0,1,Mixed,0,none,0,0.05334237,,0.05334237,none,0.051407807,0.49349999999999994,0.9231590089797973,0.9485922,0.1501343729667142,0.6048201297922005,663,Good,,,,
100040,Mumbai,Bandra West,400050,Tier1,premium,Apartment,0.85,3,1115.5,17,Local Developer Co,0.55,Tier3,0,,9,"Children's Play Area, Gymnasium, Lift, Jogging Track, Visitor Parking, Swimming Pool, Landscaped Garden, Power Backup, CCTV",40412.0,50276.0,56080995.0,55671.0,62098195.0,0.06,3364860.0,30000.0,94929.0,92917.0,2.03,0,1,1,500064,61763237.0,56080995.0,10.13,+91-9850285918,33,1,85,13,0,none,500065.0,94108.0,94929.0,-0.86,+91-9302686470,38.0,1.0,46.0,3.0,0.0,none,1.432,4.336,0.2874914735608603,0.0,0.0766068759342302,0.5974581129651105,Pooja Joshi,Individual,PAN033642,Rahul Pillai,58072745.0,3.8,2029,-3.551559668297612,0,0,3,Self-funded,0,none,0,0.08620741,0.0492001473903656,0.08620741,none,0.08996713,0.49349999999999994,0.8152237424850464,0.91003287,0.1501343729667142,0.5666556492252219,640,Fair,0.957,0.8466798747181892,729.0,Good
100041,Mumbai,Bandra West,400050,Tier1,premium,Apartment,0.65,2,1255.2,5,Sobha Ltd,0.91,Tier1,1,PMHA50794,12,"Jogging Track, Clubhouse, Gymnasium, 24/7 Security, Power Backup, Lift, Swimming Pool, CCTV, Visitor Parking, Landscaped Garden, Children's Play Area, Indoor Games Room",30828.0,48425.0,60782639.0,49146.0,61688755.0,0.06,3646958.0,30000.0,56802.0,57094.0,1.12,1,1,1,500066,59635011.0,60782639.0,-1.89,+91-9722828907,31,1,147,10,0,none,,,,,,,,,,,,1.432,4.336,0.2874914735608603,0.0,0.0766068759342302,0.5974581129651105,Sneha Iyer,Individual,PAN012019,Novus Consultancy Pvt Ltd,63545004.0,4.4,53,-4.544661181953616,1,0,1,Self-funded,0,none,0,0.039966963,,0.039966963,none,0.040257145,0.9055,0.9597281181335449,0.95974284,0.1501343729667142,0.7410634582776893,745,Good,,,,
100042,Mumbai,Bandra West,400050,Tier1,premium,Villa,0.26,4,2434.4,10,Kolte-Patil,0.82,Tier2,1,PMHA32553,10,"Power Backup, Indoor Games Room, Swimming Pool, Landscaped Garden, Gymnasium, Children's Play Area, Visitor Parking, Lift, CCTV, Jogging Track",31965.0,59908.0,145838544.0,62719.0,152679802.0,0.06,8750313.0,30000.0,173711.0,167634.0,1.43,0,1,1,500067,151887516.0,145838544.0,4.15,+91-9655787739,44,1,5,7,1,fake_listing,,,,,,,,,,,,1.432,4.336,0.2874914735608603,0.0,0.0766068759342302,0.5974581129651105,Meera Desai,Individual,PAN004222,Amit Sharma,141825031.0,0.4,3548,2.752024869365125,0,0,2,Self-funded,0,none,0,0.07276906,,0.07276906,fake_listing,0.045357514,0.7925,0.9255463170051574,0.9546425,0.1501343729667142,0.6961438625211586,718,Good,,,,
100043,Mumbai,Bandra West,400050,Tier1,premium,Apartment,0.68,2,598.4,21,Kolte-Patil,0.82,Tier2,1,PMHA61492,3,"CCTV, Children's Play Area, 24/7 Security",28575.0,33194.0,19863457.0,32499.0,19447899.0,0.06,1191807.0,30000.0,20185.0,19962.0,1.22,0,0,1,500068,19657114.0,19863457.0,-1.04,+91-9817414220,32,1,159,3,0,none,500069.0,19874.0,20185.0,-1.54,+91-9841116743,30.0,1.0,84.0,11.0,0.0,none,1.432,4.336,0.2874914735608603,0.0,0.0766068759342302,0.5974581129651105,Divya Verma,Individual,PAN016901,Sunrise Trading LLP,19155958.0,9.0,2312,3.561812024966248,0,0,1,Bank Loan,0,none,0,0.12058844,0.05424787104129791,0.12058844,none,0.3625109,0.948,0.8848998831748962,0.6374891,0.1501343729667142,0.6830269247288573,710,Good,0.923,0.9412893096148968,715.0,Good
100044,Mumbai,Bandra West,400050,Tier1,premium,Apartment,0.26,2,866.4,10,Godrej Properties,0.93,Tier1,1,PMHA36099,4,"Swimming Pool, Clubhouse, Visitor Parking, Children's Play Area",33833.0,43709.0,37871003.0,47913.0,41513458.0,0.06,2272260.0,30000.0,46466.0,46705.0,1.47,1,0,1,500070,40437063.0,37871003.0,6.78,+91-9787627078,36,1,103,4,0,none,,,,,,,,,,,,1.432,4.336,0.2874914735608603,0.0,0.0766068759342302,0.5974581129651105,Amit Pillai,Individual,PAN024748,Sneha Menon,38101487.0,3.9,1313,-0.6086028405426707,0,0,1,NBFC Loan,0,none,0,0.06000864,,0.06000864,none,0.06318928,0.661,0.9440926934242249,0.93681073,0.1501343729667142,0.6595830170125832,696,Good,,,,
100045,Mumbai,Bandra West,400050,Tier1,premium,Apartment,0.26,1,681.3,0,Oberoi Realty,0.9,Tier1,1,PMHA76954,6,"Jogging Track, Lift, 24/7 Security, Swimming Pool, Clubhouse, Indoor Games Room",37566.0,54491.0,37124349.0,54395.0,37059318.0,0.06,2227461.0,30000.0,53583.0,52270.0,1.73,0,1,1,500071,38240791.0,37124349.0,3.01,+91-9845663635,29,1,71,11,0,none,,,,,,,,,,,,1.432,4.336,0.2874914735608603,0.0,0.0766068759342302,0.5974581129651105,Karan Verma,Individual,PAN001825,Zenith Infra LLP,36322440.0,1.7,3148,2.160062119877173,0,0,1,NBFC Loan,0,none,0,0.05777883,,0.05777883,none,0.07639172,0.8495,0.9438880019187927,0.9236083,0.1501343729667142,0.7140912452382912,728,Good,,,,
100046,Mumbai,Bandra West,400050,Tier1,premium,Independent House,0.56,3,2390.6,21,Regional Builders Ltd,0.5,Tier3,1,PMHA54458,0,,35969.0,42548.0,101715806.0,46205.0,110457324.0,0.06,6102948.0,30000.0,105380.0,104916.0,1.24,1,0,1,500072,111397003.0,101715806.0,9.52,+91-9375993541,25,1,61,8,0,none,500073.0,107218.0,105380.0,1.74,+91-9813395726,32.0,1.0,50.0,11.0,0.0,none,1.432,4.336,0.2874914735608603,0.0,0.0766068759342302,0.5974581129651105,Priya Iyer,Individual,PAN028752,Pinnacle Realty LLP,90231282.0,4.3,2725,11.290795847402515,0,0,2,Self-funded,0,none,0,0.018218745,0.06375185400247574,0.018218745,none,0.18326114,0.524,0.9495140814781189,0.81673884,0.1501343729667142,0.6020986457629074,661,Good,0.913,0.9108109240978955,724.0,Good
100047,Mumbai,Bandra West,400050,Tier1,premium,Plot/Land,0.7,0,1595.4,0,Individual/Land Owner,0.6,Tier3,0,,0,,36448.0,25929.0,41367222.0,26390.0,42101898.0,0.06,2482033.0,30000.0,0.0,0.0,0.0,1,0,0,500074,41841369.0,41367222.0,1.15,+91-9970433410,34,1,153,4,0,none,,,,,,,,,,,,1.432,4.336,0.2874914735608603,0.0,0.0766068759342302,0.5974581129651105,Suresh Pillai,Individual,PAN017864,Divya Reddy,43030392.0,2.2,2286,-4.020502029360347,0,0,1,Bank Loan,0,none,0,0.030350447,,0.030350447,none,0.12671493,0.9425,0.8662021203041077,0.87328506,0.1501343729667142,0.7111369995279182,727,Good,,,,
100048,Mumbai,Bandra West,400050,Tier1,premium,Apartment,0.59,2,686.5,3,Kolte-Patil,0.82,Tier2,1,PMHA38586,11,"Swimming Pool, Lift, 24/7 Security, Jogging Track, Clubhouse, Gymnasium, Indoor Games Room, Power Backup, Children's Play Area, Visitor Parking, Landscaped Garden",31029.0,44188.0,30336775.0,44009.0,30213656.0,0.06,1820206.0,30000.0,38360.0,42152.0,1.52,0,1,1,500075,30180336.0,30336775.0,-0.52,+91-9149588302,41,1,14,3,0,none,,,,,,,,,,,,1.432,4.336,0.2874914735608603,0.0,0.0766068759342302,0.5974581129651105,Neha Verma,Individual,PAN027741,Cascade Realty LLP,32144288.0,4.5,477,-5.958158044155979,0,0,1,Bank Loan,0,none,0,0.4653743,,0.4653743,none,0.067968026,0.974,0.5918318616390228,0.932032,0.1501343729667142,0.6470879620189537,688,Good,,,,
100049,Mumbai,Bandra West,400050,Tier1,premium,Independent House,0.68,2,2257.9,22,Brigade Group,0.88,Tier1,1,PMHA21421,1,Landscaped Garden,41903.0,51578.0,116458460.0,52144.0,117736950.0,0.06,6987508.0,30000.0,124756.0,130150.0,1.29,1,0,1,500076,115701956.0,116458460.0,-0.65,+91-9900430921,31,2,169,11,1,duplicate_listing,,,,,,,,,,,,1.432,4.336,0.2874914735608603,0.0,0.0766068759342302,0.5974581129651105,Sunrise Holdings Pvt Ltd,Pvt Ltd Company,PAN027039,Zenith Infra Pvt Ltd,115990326.0,3.8,2915,0.4019750905172539,0,1,1,Bank Loan,1,shell_entity_buyer,0,0.9780767,,0.9780767,duplicate_listing,0.92849594,0.9675,0.16023480918109417,0.07150406,0.1501343729667142,0.3865796450228561,532,Needs Review,,,,
100050,Mumbai,Bandra West,400050,Tier1,premium,Apartment,0.41,1,926.4,13,Lodha Group,0.95,Tier1,1,PMHA63613,4,"Gymnasium, CCTV, Landscaped Garden, Visitor Parking",39707.0,52464.0,48600095.0,56601.0,52432963.0,0.06,2916006.0,30000.0,73558.0,78426.0,1.82,1,0,1,500077,52417363.0,48600095.0,7.85,+91-9605471506,29,1,164,8,0,none,500078.0,80031.0,73558.0,8.8,+91-9280546051,39.0,1.0,25.0,9.0,0.0,none,1.432,4.336,0.2874914735608603,0.0,0.0766068759342302,0.5974581129651105,Meera Pillai,Individual,PAN020842,Sneha Desai,51058901.0,0.6,1488,-5.059261715434919,0,0,2,NBFC Loan,0,none,0,0.052891016,0.07057876884937286,0.052891016,none,0.05696091,0.6075,0.9515426840782165,0.94303906,0.1501343729667142,0.6467022574109901,688,Good,0.5599999999999999,0.936508046478033,677.0,Good
100051,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.12,2,1463.5,3,Lodha Group,0.95,Tier1,1,PMHA81641,6,"Visitor Parking, Swimming Pool, Children's Play Area, Lift, CCTV, Indoor Games Room",17447.0,24406.0,35716867.0,24404.0,35714413.0,0.06,2143012.0,30000.0,74425.0,76343.0,2.5,1,1,1,500079,36276519.0,35716867.0,1.57,+91-9787627078,36,1,66,7,0,none,,,,,,,,,,,,2.883,6.702,0.3003038541903162,0.3409464730485456,0.2976457399103139,0.6374582433385898,Vikram Iyer,Individual,PAN022052,Sunrise Infra LLP,35537958.0,4.6,3935,0.5009089963013833,0,0,1,Bank Loan,0,none,0,0.032377988,,0.032377988,none,0.02514871,0.9215,0.9689787712097168,0.9748513,0.3829285338512618,0.8091034673241664,785,Excellent,,,,
100052,Mumbai,Andheri West,400058,Tier1,mid-premium,Villa,0.42,4,2253.2,18,Godrej Properties,0.93,Tier1,1,PMHA76753,9,"Jogging Track, Children's Play Area, Power Backup, Gymnasium, 24/7 Security, Lift, Visitor Parking, Landscaped Garden, Swimming Pool",16624.0,33537.0,75567168.0,34429.0,77575116.0,0.06,4534030.0,30000.0,251779.0,272994.0,4.0,0,1,1,500080,77328012.0,75567168.0,2.33,+91-9510499810,41,1,133,4,0,none,,,,,,,,,,,,2.883,6.702,0.3003038541903162,0.3409464730485456,0.2976457399103139,0.6374582433385898,Orbis Enterprises Pvt Ltd,Pvt Ltd Company,PAN017495,Novus Infra LLP,73802891.0,0.8,1973,2.334713668242801,0,0,1,Self-funded,1,none,0,0.1681268,,0.1681268,none,0.3824067,0.8835,0.8521922255516052,0.6175933,0.3829285338512618,0.7090788003520061,725,Good,,,,
100053,Mumbai,Andheri West,400058,Tier1,mid-premium,Independent House,0.45,3,2896.6,12,Brigade Group,0.88,Tier1,1,PMHA46822,0,,18019.0,25715.0,74485542.0,26398.0,76465435.0,0.06,4469133.0,30000.0,189595.0,185491.0,3.05,1,0,1,500081,74987118.0,74485542.0,0.67,+91-9469859753,38,1,59,14,0,none,,,,,,,,,,,,2.883,6.702,0.3003038541903162,0.3409464730485456,0.2976457399103139,0.6374582433385898,Anjali Desai,Individual,PAN007259,Arjun Sharma,74063020.0,3.5,655,0.5672537094514262,0,0,1,Bank Loan,0,none,0,0.025278257,,0.025278257,none,0.08478183,0.9665,0.9701135030746459,0.9152182,0.3829285338512618,0.8139989135340739,788,Excellent,,,,
100054,Mumbai,Andheri West,400058,Tier1,mid-premium,Plot/Land,0.41,0,1335.9,0,Individual/Land Owner,0.6,Tier3,0,,0,,16383.0,11345.0,15156426.0,12287.0,16414798.0,0.06,909386.0,30000.0,0.0,0.0,0.0,0,0,0,500082,15919254.0,15156426.0,5.03,+91-9868608163,26,1,85,2,0,none,,,,,,,,,,,,2.883,6.702,0.3003038541903162,0.3409464730485456,0.2976457399103139,0.6374582433385898,Pinnacle Enterprises Pvt Ltd,LLP,PAN005036,Vertex Consultancy Pvt Ltd,15261445.0,3.8,1602,-0.6929008197579033,0,0,2,Bank Loan,0,none,0,0.0284397,,0.0284397,none,0.061759062,0.7484999999999999,0.8678262872695923,0.93824095,0.3829285338512618,0.721366167405038,733,Good,,,,
100055,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.23,1,789.8,3,Oberoi Realty,0.9,Tier1,1,PMHA53097,8,"24/7 Security, Swimming Pool, CCTV, Children's Play Area, Lift, Gymnasium, Landscaped Garden, Clubhouse",15548.0,22658.0,17895984.0,24958.0,19712545.0,0.06,1073759.0,30000.0,52191.0,57297.0,3.5,1,1,1,500083,20121967.0,17895984.0,12.44,+91-9613064446,38,1,92,3,0,none,500084.0,56885.0,52191.0,8.99,+91-9737130537,37.0,1.0,42.0,6.0,0.0,none,2.883,6.702,0.3003038541903162,0.3409464730485456,0.2976457399103139,0.6374582433385898,Anjali Sharma,Individual,PAN012015,Alpine Infra Pvt Ltd,18182966.0,2.3,1472,-1.6036111789103074,0,0,1,Bank Loan,0,none,0,0.032459237,0.07671797275543213,0.032459237,none,0.061973434,0.378,0.9654096298217774,0.93802655,0.3829285338512618,0.6394590134648372,684,Good,0.5505,0.9277897231578827,708.0,Good
100056,Mumbai,Andheri West,400058,Tier1,mid-premium,Apartment,0.17,1,790.6,11,Sobha Ltd,0.91,Tier1,1,PMHA94714,6,"Swimming Pool, Children's Play Area, Landscaped Garden, Jogging Track, Clubhouse, Visitor Parking",14756.0,20949.0,16561732.0,22156.0,17516254.0,0.06,993704.0,30000.0,43469.0,43532.0,3.15,1,1,1,500085,17270209.0,16561732.0,4.28,+91-9678921565,40,1,14,9,0,none,500086.0,43073.0,43469.0,-0.91,+91-9785294486,29.0,1.0,43.0,10.0,0.0,none,2.883,6.702,0.3003038541903162,0.3409464730485456,0.2976457399103139,0.6374582433385898,Orbis Realty Pvt Ltd,Pvt Ltd Company,PAN009941,Orbis Realty LLP,16525781.0,0.0,3382,0.2170727071299064,0,0,1,Bank Loan,0,none,0,0.029532498,0.07527802884578705,0.029532498,none,0.118600935,0.786,0.9685974084854125,0.88139904,0.3829285338512618,0.7543212232474377,753,Excellent,0.9545,0.929713675481081,776.0,Excellent
100057,Mumbai,Andheri West,400058,Tier1,mid-premium,Studio/1RK,0.55,1,419.3,6,Godrej Properties,0.93,Tier1,1,PMHA13884,5,"Visitor Parking, Swimming Pool, Jogging Track, CCTV, Gymnasium",18939.0,27059.0,11345787.0,27926.0,11709251.0,0.06,680747.0,30000.0,28433.0,28272.0,3.01,1,0,1,500087,11606403.0,11345787.0,2.3,+91-9367439980,33,1,171,13,0,none,500088.0,28458.0,28433.0,0.09,+91-9235179755,40.0,1.0,7.0,5.0,0.0,none,2.883,6.702,0.3003038541903162,0.3409464730485456,0.2976457399103139,0.6374582433385898,Meera Desai,Individual,PAN030814,Rahul Iyer,10903674.0,4.2,698,3.8967151419288943,0,0,1,Self-funded,0,none,0,0.047421437,0.18724077939987183,0.047421437,none,0.13128263,0.885,0.9547917867660523,0.8687174,0.3829285338512618,0.7779772842959454,767,Excellent,0.9955,0.8359453375101089,765.0,Excellent
